OBJECTID,Land Use Type,Acres,Shape__Area,Shape__Length
56,Conservation/Limited,1.70147923,74116.4391622543,1700.24102577502
57,Conservation/Limited,1.51350029,65928.0762586594,2527.44551925092
58,Conservation/Limited,4.33796541,188961.782973289,2233.16731540064
59,Conservation/Limited,3.488159,151944.213829994,2990.88837025178
60,Conservation/Limited,3.19534002,139189.018406868,3319.7659415294
61,Conservation/Limited,0.74160929,32304.5025663376,821.154860090367
62,Conservation/Limited,1.11788932,48695.2612791061,864.323657915003
63,Conservation/Limited,0.68739768,29943.0445537567,925.178185988872
64,Conservation/Limited,1.36424199,59426.3840875626,940.886707346897
65,Conservation/Limited,2.32735866,101379.748434067,2178.5799791052
66,Conservation/Limited,41.9911611,1829135.0682807,27610.0899942648
67,Conservation/Limited,0.67050413,29207.1615409851,863.063002881877
68,Conservation/Limited,2.76853548,120597.411780357,2165.42722527964
69,Conservation/Limited,13.61629579,593125.874159813,6958.45700135344
70,Conservation/Limited,0.95503528,41601.3390617371,1302.80821766825
71,Conservation/Limited,6.09310909,265415.845322609,5189.08142269216
72,Conservation/Limited,7.00565458,305166.328801155,3611.17127083549
73,Conservation/Limited,1.26277523,55006.4919128418,1410.41254246484
74,Conservation/Limited,5.33315363,232312.184039116,3497.93026069906
75,Conservation/Limited,13.1212029,571559.626983643,8461.97344286939
76,Conservation/Limited,5.02730428,218989.385467529,4381.75409778687
77,Conservation/Limited,2.54428951,110829.256965637,2206.87308899283
78,Conservation/Limited,3.21188452,139909.696685791,4059.64216983428
79,Conservation/Limited,0.77459612,33741.4088277817,981.271309102379
80,Conservation/Limited,7.19429578,313383.539736748,8430.44604434105
81,Conservation/Limited,1.2788801,55708.0200796127,931.037649672569
82,Conservation/Limited,1.3746722,59880.7243061066,1105.22655302707
83,Conservation/Limited,1.84350082,80302.9001064301,1190.22082017782
84,Conservation/Limited,0.85551349,37266.1696767807,1258.9646345455
85,Conservation/Limited,4.47560177,194957.223096848,2850.23816511527
86,Conservation/Limited,2.36232783,102903.005644798,1497.3651480463
87,Conservation/Limited,6.84231863,298051.414697647,3628.16496424137
88,Conservation/Limited,1.80206691,78498.0388345718,3248.21767122529
89,Conservation/Limited,5.94518227,258972.152805328,3260.12055510884
90,Conservation/Limited,0.52430131,22838.5664777756,881.551625605118
91,Conservation/Limited,5.91957847,257856.851169586,3420.44091133818
92,Conservation/Limited,2.34269552,102047.8220644,2341.5197202059
93,Conservation/Limited,7.31779437,318763.138635635,4902.99829857447
94,Conservation/Limited,1.65486904,72086.0992088318,1352.15033101295
95,Conservation/Limited,3.59683798,156678.270213127,3889.30850954888
96,Conservation/Limited,3.40596192,148363.708946228,2688.15965120091
97,Conservation/Limited,0.73965624,32219.4277887344,854.973450252595
98,Conservation/Limited,37.29085035,1624389.52197933,12151.0565833516
99,Conservation/Limited,0.55434199,24147.1383419037,645.301065252897
100,Conservation/Limited,12.35852907,538337.553319931,5586.57657455946
101,Conservation/Limited,0.54863305,23898.4571371078,703.099371327136
102,Conservation/Limited,560.44299425,24412898.0405812,194105.250734027
103,Conservation/Limited,7.79749312,339658.817435265,4733.24293464273
104,Conservation/Limited,2.13375656,92946.4406614304,3212.47623745679
105,Conservation/Limited,11.63907605,506998.178097725,6193.1934846658
106,Conservation/Limited,2.4941426,108644.857402802,2803.53704691914
107,Conservation/Limited,1.82609198,79544.5709056854,1298.27118991885
108,Conservation/Limited,1.17876888,51347.1752996445,916.526972679417
109,Conservation/Limited,0.84429958,36777.6915836334,807.80193331536
110,Conservation/Limited,4.08916065,178123.84691143,1977.98012684656
111,Conservation/Limited,5.81881762,253467.70810318,3631.4382154447
112,Conservation/Limited,3.09408353,134778.285514832,1560.03258698741
113,Conservation/Limited,0.59779263,26039.8485441208,697.721554085362
114,Conservation/Limited,26.59655913,1158546.17355919,11612.5261110434
115,Conservation/Limited,8.18071211,356351.8372612,3841.51860437515
116,Conservation/Limited,7.44020835,324095.492115974,4948.1942464743
117,Conservation/Limited,0.66490301,28963.1768732071,1098.1206992074
118,Conservation/Limited,0.65638604,28592.1774406433,771.634893943747
119,Conservation/Limited,7.3058912,318244.63673687,4345.24678779082
120,Conservation/Limited,2.18290219,95087.2245168686,1501.21899182538
121,Conservation/Limited,4.02592798,175369.431775093,3333.52786319199
122,Conservation/Limited,0.63744052,27766.9105463028,711.086495335486
123,Conservation/Limited,1.71127413,74543.1048269272,1175.04895853674
124,Conservation/Limited,0.72701508,31668.7787914276,909.343478709528
125,Conservation/Limited,7.2369485,315241.492606163,4158.89878429425
126,Conservation/Limited,361.71724102,15756403.8006458,121861.903490999
127,Conservation/Limited,1.05202037,45826.0100011826,1369.93356891451
128,Conservation/Limited,208.08866106,9064342.52550411,61347.241951638
129,Conservation/Limited,1.32259948,57612.4365997314,1426.16017533039
130,Conservation/Limited,1.68704953,73487.8813705444,1600.6193218779
131,Conservation/Limited,1.18421059,51584.2159671783,2218.8972529739
132,Conservation/Limited,0.63864031,27819.1735343933,634.714999910374
133,Conservation/Limited,0.87619358,38166.9943008423,1544.35803222986
134,Conservation/Limited,69.24106262,3016140.83750343,23689.0325064485
135,Conservation/Limited,5.69201834,247944.331502914,2741.98184146678
136,Conservation/Limited,1.74893495,76183.6103458405,1678.33140209084
137,Conservation/Limited,8.49546369,370062.417114258,5219.27760754563
138,Conservation/Limited,2.22428455,96889.8400306702,2125.5019368676
139,Conservation/Limited,0.64138652,27938.7983818054,758.050444604663
140,Conservation/Limited,5.12731717,223345.9473629,4776.83219699099
141,Conservation/Limited,11.98184367,521929.136232376,6789.0292421242
142,Conservation/Limited,25.30168718,1102141.54851151,16835.0420564443
143,Conservation/Limited,1.01969358,44417.8549308777,2346.46952802229
144,Conservation/Limited,28.43445138,1238604.76383781,8671.34157527257
145,Conservation/Limited,37.39479288,1628917.2590065,8191.09734917048
146,Conservation/Limited,5.20308409,226646.354320526,7942.94341676028
147,Conservation/Limited,0.55810273,24310.9563751221,1633.90419664502
148,Conservation/Limited,9.43134532,410829.422710419,4403.92964594343
149,Conservation/Limited,0.54030811,23535.8225955963,1697.40852833731
150,Conservation/Limited,0.69696364,30359.7378845215,706.173087633417
151,Conservation/Limited,0.50878407,22162.6355056763,747.570204187461
152,Conservation/Limited,5.48219676,238804.502923965,3155.78181844827
153,Conservation/Limited,10.91100441,475283.376104355,4605.98466464425
154,Conservation/Limited,1.16325005,50671.1751117706,1105.15137574219
155,Conservation/Limited,1.23952655,53993.7796211243,1085.3272330442
156,Conservation/Limited,1.30512964,56851.4501018524,1707.34777063566
157,Conservation/Limited,2.40102955,104588.852703094,1802.3540832849
158,Conservation/Limited,90.56346288,3944944.6390686,28217.2245415874
159,Conservation/Limited,8.30791816,361892.93330574,2593.6981951838
160,Conservation/Limited,18.4150888,802161.308078766,6495.98005209812
161,Conservation/Limited,1.91849809,83569.7811317444,1967.80672180016
162,Conservation/Limited,13.16548584,573488.591989517,6803.33388139099
163,Conservation/Limited,0.9188823,40026.5151824951,1471.33001045289
164,Conservation/Limited,27.92034652,1216210.35501289,14307.7913638712
165,Conservation/Limited,20.02620127,872341.37084198,4510.23591654569
166,Conservation/Limited,1.83274717,79834.470911026,1163.8938880805
167,Conservation/Limited,1.45768065,63496.5724582672,1258.97913482891
168,Conservation/Limited,0.84841919,36957.1419811249,903.947725585231
169,Conservation/Limited,0.84317023,36728.4973926544,941.284382668107
170,Conservation/Limited,16.11663376,702040.601478577,6436.46095588959
171,Conservation/Limited,1.5344329,66839.9005508423,2162.48417978574
172,Conservation/Limited,10.38772064,452489.133865356,4542.92817358238
173,Conservation/Limited,1.03726221,45183.1445007324,923.490786619731
174,Conservation/Limited,1.44082418,62762.304693222,1251.05006391634
175,Conservation/Limited,1.14737464,49979.6422138214,1148.49423242645
176,Conservation/Limited,0.86497409,37678.2733039856,968.812117405452
177,Conservation/Limited,0.59055714,25724.6705188751,873.870031415448
178,Conservation/Limited,15.82786402,689461.791103363,6594.28133313573
179,Conservation/Limited,2.02931936,88397.1560668945,2327.44282976998
180,Conservation/Limited,3.2952278,143540.130275726,4002.91593448034
181,Conservation/Limited,5.41756636,235989.202594757,1994.75328953428
182,Conservation/Limited,1.04726281,45618.7705173492,887.719371617166
183,Conservation/Limited,0.61378217,26736.3527450562,657.450119150104
184,Conservation/Limited,1.02501161,44649.5082397461,913.564668528654
185,Conservation/Limited,3.11472735,135677.530265808,4454.63201673818
186,Conservation/Limited,1.09848889,47850.1785106659,831.656218498943
187,Conservation/Limited,1.48651492,64752.5931434631,1147.58554199484
188,Conservation/Limited,1.12569158,49035.127702713,1326.24637143655
189,Conservation/Limited,5.38284852,234476.893568039,2511.42150113905
190,Conservation/Limited,1.59015103,69266.9825153351,995.069034919045
191,Conservation/Limited,5.23370011,227979.98843956,2652.15054704679
192,Conservation/Limited,29.36549662,1279161.09620857,4951.11064075758
193,Conservation/Limited,7.26027516,316257.602088928,3216.30510390157
194,Conservation/Limited,0.7087959,30875.1513519287,756.86573790591
195,Conservation/Limited,7.69978403,335402.609220505,3825.98669817677
196,Conservation/Limited,0.67097986,29227.8842544556,771.009113743202
197,Conservation/Limited,48.75448766,2123745.58820343,12989.3493822898
198,Conservation/Limited,0.60059849,26162.0717582703,719.286777874466
199,Conservation/Limited,167.48713574,7295739.99504089,44037.9796792844
200,Conservation/Limited,0.90748161,39529.9011573792,825.166746494205
201,Conservation/Limited,0.7315233,31865.1567592621,714.828733910188
202,Conservation/Limited,1.00677574,43855.1537303925,860.079702344229
203,Conservation/Limited,0.63070613,27473.5608024597,1183.85403514845
204,Conservation/Limited,1.34457985,58569.9012966156,1268.46939011796
205,Conservation/Limited,1.03822285,45224.9898681641,891.490928956458
206,Conservation/Limited,17.26672099,752138.403995514,4681.23329146543
207,Conservation/Limited,7.89140293,343749.528682709,5142.9048240889
208,Conservation/Limited,81.73296519,3560288.14058113,21550.7795363257
209,Conservation/Limited,1.49790891,65248.9153785706,1183.44614698962
210,Conservation/Limited,0.79356763,34567.8078403473,765.410704743899
211,Conservation/Limited,2.17497347,94741.8490695953,1385.48034432671
212,Conservation/Limited,0.8933377,38913.7924995422,818.933426792639
213,Conservation/Limited,2.3127377,100742.859580994,1552.93952675509
214,Conservation/Limited,2.58622804,112656.099452972,1944.46592938295
215,Conservation/Limited,48.67550027,2120304.89721298,11327.4942107897
216,Conservation/Limited,4.39059631,191254.385005951,3827.25987014011
217,Conservation/Limited,15.06991077,656445.345758438,8878.12833432171
218,Conservation/Limited,0.67804015,29535.4305515289,1153.28004267709
219,Conservation/Limited,11.59175579,504936.907377243,7009.64960595878
220,Conservation/Limited,6.23054506,271402.556539536,6757.05622550703
221,Conservation/Limited,198.04151683,8626688.90117264,58242.6300229495
222,Conservation/Limited,0.97740664,42575.8354320526,1564.47508601842
223,Conservation/Limited,1.28299518,55887.2731933594,1698.81505705341
224,Conservation/Limited,6.22877661,271325.522947311,3854.39439764661
225,Conservation/Limited,1.24129049,54070.6166877747,1445.37552113262
226,Conservation/Limited,0.53115229,23136.9950962067,860.366894189036
227,Conservation/Limited,25.67679952,1118481.4429245,7579.82579442824
228,Conservation/Limited,72.21385834,3145635.82545471,12997.2718753964
229,Conservation/Limited,0.64439109,28069.6773223877,1243.66288641122
230,Conservation/Limited,0.5378883,23430.4156341553,814.618724124003
231,Conservation/Limited,0.73507306,32019.7842388153,1573.6946176269
232,Conservation/Limited,0.7364734,32080.7831134796,1581.80316083541
233,Conservation/Limited,0.59248515,25808.6547603607,905.383810267047
234,Conservation/Limited,0.68315833,29758.3786373138,1353.00704862724
235,Conservation/Limited,1.31872576,57443.6973838806,984.542845635589
236,Conservation/Limited,8.5048441,370471.027528763,4366.5648722358
237,Conservation/Limited,1.78942804,77947.4894981384,3812.53383844084
238,Conservation/Limited,49.98870137,2177507.93971825,13251.1067717203
239,Conservation/Limited,1.11742392,48674.9885292053,1228.9130503576
240,Conservation/Limited,2.25556045,98252.2184734344,4157.30473478301
241,Conservation/Limited,0.57369743,24990.2615203857,991.769264515684
242,Conservation/Limited,11.21507588,488528.729722977,5447.63236411216
243,Conservation/Limited,6.62115218,288417.403396606,2781.48953258215
244,Conservation/Limited,4.30720218,187621.736610413,2516.11714387013
245,Conservation/Limited,0.61084769,26608.5270404816,1175.01326002187
246,Conservation/Limited,2.60836466,113620.370241165,2412.98948708092
247,Conservation/Limited,14.11710166,614940.979202271,12725.7509232268
248,Conservation/Limited,5.12506316,223247.762598038,2344.67274244628
249,Conservation/Limited,1.85480071,80795.122964859,2295.66148351253
250,Conservation/Limited,1.16943095,50940.4149723053,3238.71252137875
251,Conservation/Limited,7.16550878,312129.578081131,3861.13412170082
252,Conservation/Limited,1.2269209,53444.6770839691,1034.60535930095
253,Conservation/Limited,5.43872923,236911.057079315,5628.27645514518
254,Conservation/Limited,16.61209306,723622.809919357,5964.20702771028
255,Conservation/Limited,8.03296393,349915.926174164,3970.36767981268
256,Conservation/Limited,0.52031106,22664.7513027191,662.219808108503
257,Conservation/Limited,27.47915484,1196992.04429245,8245.61678754332
258,Conservation/Limited,3.01735441,131435.964757919,1908.7706720436
259,Conservation/Limited,1.98576885,86500.0958042145,1456.87482875112
260,Conservation/Limited,1.97446854,86007.8541564941,1751.60014432456
261,Conservation/Limited,1.69102052,73660.8578033447,3050.39192690585
262,Conservation/Limited,72.16813669,3143644.19054031,23716.7168772351
263,Conservation/Limited,1.02866995,44808.8655929565,1178.51255263691
264,Conservation/Limited,4.24309026,184829.020982742,3529.10997787207
265,Conservation/Limited,16.44123832,716180.376945496,5230.50163283006
266,Conservation/Limited,0.9623568,41920.2643852234,1097.00807988337
267,Conservation/Limited,11.34667742,494261.292924881,5700.41425923787
268,Conservation/Limited,1.44069381,62756.6258201599,1639.15138913931
269,Conservation/Limited,13.46417695,586499.57718277,4564.78426310373
270,Conservation/Limited,1.0910219,47524.9165782928,1407.30305884442
271,Conservation/Limited,3.3795038,147211.193058014,2038.89895380644
272,Conservation/Limited,1.65013977,71880.0922145844,2220.98060219706
273,Conservation/Limited,2.58401176,112559.557939529,2245.32155045341
274,Conservation/Limited,3.68179316,160378.918165207,3130.29369320079
275,Conservation/Limited,1.15814827,50448.9412822723,2202.19305555782
276,Conservation/Limited,3.00970602,131102.800964355,1432.47926102771
277,Conservation/Limited,2.69644626,117457.20498085,4231.49137397921
278,Conservation/Limited,1.15923443,50496.2544307709,1347.29122639992
279,Conservation/Limited,1.72213368,75016.1468734741,2106.01147268007
280,Conservation/Limited,2.54811644,110995.957777023,2920.19102939036
281,Conservation/Limited,0.8386165,36530.1368713379,918.120321894632
282,Conservation/Limited,0.7085864,30866.0254402161,1082.83685201071
283,Conservation/Limited,0.54181452,23601.44181633,613.797464877509
284,Conservation/Limited,4.47960666,195131.675916672,2026.72029939901
285,Conservation/Limited,0.58463274,25466.6037445068,603.559433572205
286,Conservation/Limited,4.98463434,217130.682767868,2638.13835695952
287,Conservation/Limited,7.97790046,347517.361623764,4172.9230503289
288,Conservation/Limited,0.52832118,23013.6718177795,761.155441188941
289,Conservation/Limited,0.62574377,27257.400188446,849.181974927233
290,Conservation/Limited,17.40946396,758356.288009644,12373.0685254076
291,Conservation/Limited,3.64220695,158654.543012619,1790.1942106593
292,Conservation/Limited,33.58324764,1462886.33999062,19298.280951425
293,Conservation/Limited,45.50268519,1982097.06537819,22181.510859397
294,Conservation/Limited,1.31849727,57433.7441596985,1198.2643847259
295,Conservation/Limited,2.01291563,87682.6095561981,1730.52288002737
296,Conservation/Limited,0.63615416,27710.8768310547,964.621091571545
297,Conservation/Limited,8.10335625,352982.215860367,3723.3425783857
298,Conservation/Limited,0.54865563,23899.4406375885,632.769772887961
299,Conservation/Limited,4.29642763,187152.397249222,2075.54184472766
300,Conservation/Limited,0.72754027,31691.6559772491,779.066071588202
301,Conservation/Limited,1.6622182,72406.2284011841,1347.87876355008
302,Conservation/Limited,6.38104299,277958.246793747,3078.31008253121
303,Conservation/Limited,0.62772255,27343.5959320068,776.658975106217
304,Conservation/Limited,0.84989934,37021.617351532,983.791500205074
305,Conservation/Limited,12.183223,530701.220571518,7421.65458535338
306,Conservation/Limited,2.16510465,94311.9633102417,1798.07859727143
307,Conservation/Limited,0.58252952,25374.9873905182,670.958248941605
308,Conservation/Limited,6.06653203,264258.148561478,4891.78395111054
309,Conservation/Limited,2.16736095,94410.2478580475,1282.03495185465
310,Conservation/Limited,260.77608839,11359406.9737415,61980.2845866959
311,Conservation/Limited,1.29447575,56387.3668994904,1009.40147936316
312,Conservation/Limited,0.71367429,31087.6539421082,1373.14539054499
313,Conservation/Limited,0.5695767,24810.762638092,844.689851548289
314,Conservation/Limited,0.97189428,42335.7170448303,851.58134108355
315,Conservation/Limited,2.79125228,121586.95542717,2019.71562110219
316,Conservation/Limited,0.91867159,40017.3367404938,969.704769220984
317,Conservation/Limited,2.45395171,106894.142044067,2845.47828577134
318,Conservation/Limited,1.57276377,68509.5932731628,1167.45098530284
319,Conservation/Limited,1.38783978,60454.3038902283,1407.5195429413
320,Conservation/Limited,10.44269864,454883.97555542,6510.38824086477
321,Conservation/Limited,28.04370674,1221583.92650414,13535.0657218214
322,Conservation/Limited,1.21048689,52728.8119812012,1498.08050130762
323,Conservation/Limited,2.24552322,97814.9963970184,1881.11976872103
324,Conservation/Limited,2.75239578,119894.366514206,1569.22753795769
325,Conservation/Limited,1.90521848,82991.321439743,3178.12398507367
326,Conservation/Limited,298.57613441,13005977.0600624,64268.6632043869
327,Conservation/Limited,4.2321563,184352.737609863,2889.584228686
328,Conservation/Limited,7.58722587,330499.575567245,2959.34918134431
329,Conservation/Limited,1.49653347,65189.0014686584,1409.61465294847
330,Conservation/Limited,5.09741527,222043.420186996,3599.57878421996
331,Conservation/Limited,0.61389872,26741.4299125671,731.536325563096
332,Conservation/Limited,0.6035048,26288.6708068848,740.760331734714
333,Conservation/Limited,10.77357179,469296.810728073,4724.29611575415
334,Conservation/Limited,0.71848652,31297.274646759,802.706524325301
335,Conservation/Limited,59.94497928,2611203.42731285,16654.839210542
336,Conservation/Limited,11.90149889,518429.317560196,3565.96946898138
337,Conservation/Limited,1.06582765,46427.4548797607,885.295623921883
338,Conservation/Limited,0.74580137,32487.1094284058,722.120142243524
339,Conservation/Limited,16.57835731,722153.280380249,5835.34269244827
340,Conservation/Limited,16.79647914,731654.667633057,7828.62322365687
341,Conservation/Limited,15.33692378,668076.433218002,5013.35762107143
342,Conservation/Limited,2.93661987,127919.168050766,1893.10528728327
343,Conservation/Limited,0.84194976,36675.3335113525,1357.4269292618
344,Conservation/Limited,1.560181,67961.4878139496,1237.13489091432
345,Conservation/Limited,6.55383369,285485.009878159,2701.9441874309
346,Conservation/Limited,0.99274113,43243.8057880402,1059.32746759956
347,Conservation/Limited,8.97828227,391093.99548912,4947.83391863916
348,Conservation/Limited,7.88584357,343507.363006592,5033.77958469126
349,Conservation/Limited,1.30141744,56689.7466144562,981.268365775282
350,Conservation/Limited,1.18619761,51670.7707118988,1034.02299493526
351,Conservation/Limited,3.98247515,173476.626214981,3679.61850848464
352,Conservation/Limited,1.28750137,56083.5625991821,987.20564948851
353,Conservation/Limited,7.93824434,345789.940881729,2439.67740717777
354,Conservation/Limited,1.28940931,56166.6724510193,1549.25661991251
355,Conservation/Limited,22.84387387,995079.195516586,8825.90558795794
356,Conservation/Limited,9.12817924,397623.50769043,3235.54012097487
357,Conservation/Limited,4.76997495,207780.119556427,2763.95483154857
358,Conservation/Limited,1.04942754,45713.0662002563,1417.95176573702
359,Conservation/Limited,6.41803317,279569.539018631,2719.81117860405
360,Conservation/Limited,5.82071733,253550.459806442,3124.78182862214
361,Conservation/Limited,0.63598385,27703.4580154419,1522.5714778666
362,Conservation/Limited,0.61237397,26675.0116462708,1061.26394579756
363,Conservation/Limited,2.69668819,117467.743503571,2162.49479471961
364,Conservation/Limited,1.28720831,56070.7969589233,1803.59336990685
365,Conservation/Limited,2.47692679,107894.936672211,1315.27147140351
366,Conservation/Limited,2.53784955,110548.732126236,1364.75138154684
367,Conservation/Limited,1.06901787,46566.4211235046,882.845020702357
368,Conservation/Limited,1.50808629,65692.2423973083,2082.74826660938
369,Conservation/Limited,1.75255714,76341.3930416107,1410.07851376507
370,Conservation/Limited,2.08049983,90626.5773658752,2153.97655578037
371,Conservation/Limited,1.85189051,80668.3549957275,1078.3741137568
372,Conservation/Limited,2.17348785,94677.135684967,2793.0774458669
373,Conservation/Limited,2.6399619,114996.746379852,1523.12050094681
374,Conservation/Limited,3.12334115,136052.747657776,1666.14916640028
375,Conservation/Limited,1.24808586,54366.6231708527,1657.3751794729
376,Conservation/Limited,2.67149556,116370.352773666,2030.665635485
377,Conservation/Limited,2.13592222,93040.7768859863,1303.03622512481
378,Conservation/Limited,5.38156357,234420.921144485,3425.43089051487
379,Conservation/Limited,0.90086691,39241.7645511627,1066.37934801636
380,Conservation/Limited,2.52504644,109991.028778076,1468.47595024153
381,Conservation/Limited,59.9338166,2610717.18087959,14784.0070543042
382,Conservation/Limited,14.25181558,620809.117643356,4993.39663169743
383,Conservation/Limited,0.74947594,32647.1739635468,1040.94159579454
384,Conservation/Limited,1.09087959,47518.7177429199,1350.10084043058
385,Conservation/Limited,133.15330966,5800158.45680046,31010.2554445358
386,Conservation/Limited,24.25779717,1056669.69750595,11456.6454312063
387,Conservation/Limited,2.90964159,126743.994335175,1656.52788431881
388,Conservation/Limited,4.62199065,201333.922870636,2232.78862435413
389,Conservation/Limited,0.56574832,24643.9983444214,639.92574530688
390,Conservation/Limited,1.94858215,84880.2429523468,1785.39116078511
391,Conservation/Limited,0.57874516,25210.140586853,772.675499809679
392,Conservation/Limited,0.8726972,38014.6923332214,948.021397049749
393,Conservation/Limited,2.07260724,90282.7759990692,1492.23406453231
394,Conservation/Limited,1.20834155,52635.360912323,2301.96808115245
395,Conservation/Limited,7.56881118,329697.431774139,5742.60414716614
396,Conservation/Limited,3.69554893,160978.119659424,2131.01491327812
397,Conservation/Limited,5.42141574,236156.881555557,2214.25236687736
398,Conservation/Limited,0.52499152,22868.6320571899,1134.35346270537
399,Conservation/Limited,6.64422566,289422.484399796,2985.00083181614
400,Conservation/Limited,20.83283456,907478.318527222,9648.40698507953
401,Conservation/Limited,2.08792783,90950.1411399841,2270.1815647506
402,Conservation/Limited,4.75173895,206985.759069443,3566.63452751875
403,Conservation/Limited,0.50992559,22212.3598308563,1926.87525427443
404,Conservation/Limited,3.87533019,168809.391611099,2315.65538392795
405,Conservation/Limited,1.88421869,82076.5706329346,1787.95006629115
406,Conservation/Limited,4.46095136,194319.051074982,2327.73817064732
407,Conservation/Limited,6.84792173,298295.485759735,3349.3940901513
408,Conservation/Limited,32.89064214,1432716.44283104,11699.3589493316
409,Conservation/Limited,7.82903205,341032.653331757,2650.90485088853
410,Conservation/Limited,26.155353,1139327.23337555,8926.30331705716
411,Conservation/Limited,1.80498346,78625.0834693909,1402.07403783861
412,Conservation/Limited,0.58310756,25400.1667366028,635.51989220094
413,Conservation/Limited,1.95596771,85201.9580078125,2027.91602494583
414,Conservation/Limited,17.11603325,745574.445587158,6272.10127287014
415,Conservation/Limited,6.87638995,299535.561410904,2944.65766557336
416,Conservation/Limited,13.60398273,592589.517505646,4227.40412978376
417,Conservation/Limited,13.06106132,568939.859424591,5407.65604437243
418,Conservation/Limited,4.55159191,198267.353626251,4326.61586667247
419,Conservation/Limited,4.76602662,207608.13022995,1989.8866501759
420,Conservation/Limited,5.96235151,259720.045053482,3309.94042735593
421,Conservation/Limited,0.72051572,31385.66664505,909.577056713782
422,Conservation/Limited,0.87049732,37918.865152359,2575.69589680387
423,Conservation/Limited,0.93125749,40565.5786170959,935.916646650563
424,Conservation/Limited,0.56567236,24640.6895332336,844.12714480449
425,Conservation/Limited,1.53192949,66730.852142334,1201.25485078409
426,Conservation/Limited,1.27546197,55559.1266021729,1223.22340172272
427,Conservation/Limited,1.50789548,65683.9303913116,2839.47968772789
428,Conservation/Limited,5.6163298,244647.338567734,3123.1444644622
429,Conservation/Limited,3.05405559,133034.668167114,2083.93305662838
430,Conservation/Limited,1.44589448,62983.1670684814,1130.04706648583
431,Conservation/Limited,67.5163061,2941010.43979645,14896.1153722257
432,Conservation/Limited,4.28998728,186871.855518341,2615.6081190754
433,Conservation/Limited,240.74759428,10486965.7270908,30038.3069170056
434,Conservation/Limited,1.06953078,46588.7631568909,998.813369263288
435,Conservation/Limited,3.11943959,135882.795402527,2027.73255882554
436,Conservation/Limited,0.82912745,36116.7938232422,874.281008478894
437,Conservation/Limited,0.86049053,37482.9694023132,987.314583192266
438,Conservation/Limited,2.19446796,95591.0293617249,2375.21485104624
439,Conservation/Limited,24.26936095,1057173.41576767,11502.3078438629
440,Conservation/Limited,13.30092639,579388.382301331,4705.55082040843
441,Conservation/Limited,1.58917167,69224.3216629028,1643.34438321417
442,Conservation/Limited,46.99084072,2046921.12337112,16045.6226080614
443,Conservation/Limited,0.93060143,40537.0006732941,762.762855497336
444,Conservation/Limited,0.66781666,29090.0955505371,791.911948363418
445,Conservation/Limited,21.86108963,952269.111831665,14215.8483927335
446,Conservation/Limited,1.39909686,60944.6622810364,1271.00819350626
447,Conservation/Limited,130.7173069,5694046.17128372,28705.2394820464
448,Conservation/Limited,1.56331905,68098.1813621521,1221.72311509258
449,Conservation/Limited,1.15532662,50326.0303840637,1079.41761819029
450,Conservation/Limited,16.84761499,733882.145759583,4891.73788660507
451,Conservation/Limited,1.4572487,63477.7565364838,1210.15776758122
452,Conservation/Limited,2.43840871,106217.088886261,1951.53540598548
453,Conservation/Limited,2.15169637,93727.8989315033,1861.81394098031
454,Conservation/Limited,1.18688546,51700.7334022522,1067.99310356911
455,Conservation/Limited,1.09075986,47513.501865387,2139.8501180732
456,Conservation/Limited,0.59247682,25808.2918167114,692.77140025225
457,Conservation/Limited,0.59770747,26036.1389083862,845.235375962127
458,Conservation/Limited,2.6607752,115903.373809814,2243.83154356576
459,Conservation/Limited,41.55444613,1810111.76335526,23173.8018868912
460,Conservation/Limited,4.64900236,202510.553081512,2739.96120485623
461,Conservation/Limited,13.81020487,601572.554199219,9216.41109051631
462,Conservation/Limited,489.93054803,21341375.7308407,91716.7212464073
463,Conservation/Limited,1.21102093,52752.0743732452,1735.02814238099
464,Conservation/Limited,0.94959515,41364.3669662476,772.627255283829
465,Conservation/Limited,2.91348645,126911.476135254,1539.73714111674
466,Conservation/Limited,18.1823648,792023.850255966,5991.7677705779
467,Conservation/Limited,1.97332848,85958.1932525635,2095.63982915213
468,Conservation/Limited,29.00279132,1263361.65291214,6900.6194121659
469,Conservation/Limited,3.75607798,163614.764942169,2354.09962456222
470,Conservation/Limited,1.08005869,47047.3591995239,883.749053594125
471,Conservation/Limited,2.19537688,95630.6219825745,1690.22135340084
472,Conservation/Limited,2.70338748,117759.564628601,1688.24209503
473,Conservation/Limited,12.93783566,563572.149517059,8019.43677073593
474,Conservation/Limited,5.40131296,235281.204236984,2020.26101700946
475,Conservation/Limited,1.61176826,70208.6289329529,1381.69176029669
476,Conservation/Limited,0.71827185,31287.9234867096,1707.94450435233
477,Conservation/Limited,5.46218445,237932.766796112,2021.98036232083
478,Conservation/Limited,1.02807269,44782.8488845825,1116.73425314589
479,Conservation/Limited,2.80653389,122252.622653961,2260.0835297925
480,Conservation/Limited,30.89919969,1345969.20531845,13468.6503079186
481,Conservation/Limited,45.556364,1984435.31460762,9292.72049031651
482,Conservation/Limited,1.02585578,44686.2800483704,885.100207607033
483,Conservation/Limited,3.00839611,131045.741289139,1927.20976245125
484,Conservation/Limited,1.5441877,67264.8198356628,1721.62672449356
485,Conservation/Limited,12.02659531,523878.517662048,5320.70272658426
486,Conservation/Limited,2.19246184,95503.6425933838,1881.36375296108
487,Conservation/Limited,1.49831073,65266.418636322,1221.38208779862
